text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @x94308011: ไม่มีใครรับรู้ถึงความเจ็บปวดที่ผมเจอหรอก มีแค่ตัวผมเองเท่านั้นที่รับรู้...

#โรคซึมเศร้า #โจ๊กเกอร์ #Joker",FALSE,0,NA,2019-10-23T12:43:52Z,FALSE,NA,1186986598929330176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Q11571,44,TRUE,FALSE,NA,NA
"RT @TheRochaSays: How come no one ever includes Prince on their lists of the best #Joker ?! 
WTF, y'all?! 😏 
#Batman 

""If a man is conside…",FALSE,0,NA,2019-10-23T12:43:51Z,FALSE,NA,1186986594286428160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SCutChMAn,10,TRUE,FALSE,NA,NA
"RT @x94308011: ถึงเราจะอธิบายอะไรให้ใครฟังยังไง ก็ไม่มีใครเข้าใจสิ่งที่เราเป็นอยู่ดี..

#โรคซึมเศร้า #โจ๊กเกอร์ #Joker",FALSE,0,NA,2019-10-23T12:43:41Z,FALSE,NA,1186986550476722177,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Q11571,37,TRUE,FALSE,NA,NA
"RT @theveredix: No olvidar que es contra los de arriba, lamentable actuar de carabineros, pero la lucha es NUESTRA y AHORA! NO ES POR UN PA…",FALSE,0,NA,2019-10-23T12:43:33Z,FALSE,NA,1186986518835011589,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mdemunari_,249,TRUE,FALSE,NA,NA
"RT @Melekcetinkay76: #KimseBilmez #carsamba 
#vandepremi #Falcao #GSvRM #Erdogan #fatihportakal #zalimistanbul #ihlas #pazar #kadin #Galata…",FALSE,0,NA,2019-10-23T12:43:32Z,FALSE,NA,1186986512216416264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",uchhuma,14,TRUE,FALSE,NA,NA
"RT @theveredix: CÓMO VA A SER GUERRA SI NOSOTROS TENEMOS OLLAS Y CUCHARAS Y USTEDES TIENEN WEONES JALADOS CON METRALLETA!✨🔥

#ChileSeCanso…",FALSE,0,NA,2019-10-23T12:43:26Z,FALSE,NA,1186986488073986049,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mdemunari_,394,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:43:22Z,FALSE,NA,1186986471095275520,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lambwaltz,2431,TRUE,FALSE,NA,NA
"RT @StagiaireAffich: #Joker : Voici une scène de basulement dans la folie causée par une société obsédée par la richesse et le paraitre.
In…",FALSE,0,NA,2019-10-23T12:43:10Z,FALSE,NA,1186986418968682496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13ORparisien,61,TRUE,FALSE,NA,NA
RT @AmoIrAlCineVE: Put on a happy face! #Joker https://t.co/j54e4UzXSr,FALSE,0,NA,2019-10-23T12:43:04Z,FALSE,NA,1186986394712829955,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theandreicortez,13,TRUE,FALSE,NA,NA
"احساسي وانا فرحان بالرعد و بصور البرق  و مستمتع بالشتا ⚡️⛈
#joker https://t.co/zhgRc6gLTN",FALSE,0,NA,2019-10-23T12:43:03Z,FALSE,NA,1186986389319159809,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Amrmo7y,0,FALSE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:43:02Z,FALSE,NA,1186986386160795653,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Victor_Hudso,985,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/ws1zNp6Lyr,FALSE,0,NA,2019-10-23T12:43:00Z,FALSE,NA,1186986379361710086,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daddy__crow,54,TRUE,FALSE,NA,NA
"Go watch this trailer style with The Dark Knight and Birds of Prey 
https://t.co/BYiorGsWwG
Don't forget to share a… https://t.co/2aHbnhGAo2",FALSE,2,NA,2019-10-23T12:42:55Z,TRUE,NA,1186986359527006213,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MovieTbk,1,FALSE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/1sOBe0BHN5,FALSE,0,NA,2019-10-23T12:42:51Z,FALSE,NA,1186986341084495872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daddy__crow,108,TRUE,FALSE,NA,NA
RT @ATPWTAMemes: Not sure if Joaquin Phoenix or Roger Federer 🤡 #Joker https://t.co/tw3QgjIcJ1,FALSE,0,NA,2019-10-23T12:42:50Z,FALSE,NA,1186986337120980992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpecialCassie,21,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/epENMbyQSw,FALSE,0,NA,2019-10-23T12:42:47Z,FALSE,NA,1186986325016104961,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daddy__crow,30,TRUE,FALSE,NA,NA
"RT @GoldennWavess: Voilà j'ai enfin finis mdrr

Hisoka x Joker ( josoka ? Hisoker ? )

#inkoctober2019 #hunterxhunter #hxh #Joker https://t…",FALSE,0,NA,2019-10-23T12:42:42Z,FALSE,NA,1186986304933912576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Masta_Yoda_,9,TRUE,FALSE,NA,NA
"¿Qué creen? Ya pueden ver el ep. 10 🙀🤡
#Podcast #Joker #FelizMiercoles 
En YouTube: https://t.co/wdqFNhK3sf
En Spot… https://t.co/HHc07OeYed",FALSE,0,NA,2019-10-23T12:42:39Z,TRUE,NA,1186986290350383104,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ConTipos,0,FALSE,FALSE,NA,NA
RT @OhWowItsSeth: #joker https://t.co/NdKvqUY36H,FALSE,0,NA,2019-10-23T12:42:24Z,FALSE,NA,1186986226013872130,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IanAAnderson,1,TRUE,FALSE,NA,NA
"RT @GoldennWavess: Voilà j'ai enfin finis mdrr

Hisoka x Joker ( josoka ? Hisoker ? )

#inkoctober2019 #hunterxhunter #hxh #Joker https://t…",FALSE,0,NA,2019-10-23T12:42:12Z,FALSE,NA,1186986178517577728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GoldenBirdA,9,TRUE,FALSE,NA,NA
RT @pirmax: #Joker : le film de Todd Phillips a failli ne jamais voir le jour à cause de Jared Leto 🏷️ #ToddPhillips #JaredLeto #AutorouteA…,FALSE,0,NA,2019-10-23T12:42:08Z,FALSE,NA,1186986161056690178,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cryptaupe,3,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:42:02Z,FALSE,NA,1186986135735672833,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3_StevenRonaldo,985,TRUE,FALSE,NA,NA
RT @cinematoday: 『ジョーカー』公開19日間で興収30億円突破！ #ジョーカー #Joker https://t.co/kLmbk0Xy7z,FALSE,0,NA,2019-10-23T12:41:57Z,FALSE,NA,1186986113698676737,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atmusic1219,122,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:41:56Z,FALSE,NA,1186986110989279233,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeZesperadoos,985,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/oFeH4CciYP,FALSE,0,NA,2019-10-23T12:41:45Z,FALSE,NA,1186986064956649474,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meiji_tgs,127,TRUE,FALSE,NA,NA
"RT @Richard_Roberts: Really enjoyed this episode. Thought I’d finished thinking about #Joker after our #Film89 ep.
And when it comes to Nic…",FALSE,0,NA,2019-10-23T12:41:44Z,FALSE,NA,1186986058665398273,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Film89UK,0,TRUE,FALSE,NA,NA
"RT @Cinema_Trade: Chennai City BO Report :

#Asuran - 6.39Cr (17 Days - 1321 Shows)
#NammaVeettuPillai - 5.32Cr (24 Days - 1606 Shows)
#Jok…",FALSE,0,NA,2019-10-23T12:41:43Z,FALSE,NA,1186986057356566531,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imyogikrish,116,TRUE,FALSE,NA,NA
"Why do people in Athens hate mornings?

Because Dawn is tough on  grease (Greece) 🤓
#funny #Joker #",FALSE,0,NA,2019-10-23T12:41:41Z,FALSE,NA,1186986048326393856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deviant_inc,0,FALSE,FALSE,NA,NA
"ジョン･ウィックにカメラを奪われたジョーカー
#ジョーカー #JOKER https://t.co/5x9wwoZPV1",FALSE,10,NA,2019-10-23T12:41:38Z,FALSE,NA,1186986033348399107,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toyo_3po,0,FALSE,FALSE,NA,NA
"RT @SHACKA1985: J'ai enfin vu le #Joker 
Que dire, c'est un film tellement dingue 👍
Joaquin Phoenix, sublime le personnage de DC, à la fois…",FALSE,0,NA,2019-10-23T12:41:35Z,FALSE,NA,1186986020484632576,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mcbess89Bouquet,5,TRUE,FALSE,NA,NA
"E o sucesso não para! Nova imagem de #joker 
Quem aí já assistiu essa obra de arte??🤡 https://t.co/DNmSXld9Tf",FALSE,1,NA,2019-10-23T12:41:28Z,FALSE,NA,1186985993657823233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",entretetizei,1,FALSE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:41:27Z,FALSE,NA,1186985990507778048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JIntuon,2431,TRUE,FALSE,NA,NA
RT @a0PH: #JOKER https://t.co/9P3aBDb0FO,FALSE,0,NA,2019-10-23T12:41:21Z,FALSE,NA,1186985962041008128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tidteeeh,304,TRUE,FALSE,NA,NA
"RT @x94308011: ไม่มีใครรับรู้ถึงความเจ็บปวดที่ผมเจอหรอก มีแค่ตัวผมเองเท่านั้นที่รับรู้...

#โรคซึมเศร้า #โจ๊กเกอร์ #Joker",FALSE,0,NA,2019-10-23T12:41:19Z,FALSE,NA,1186985957163028481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunshy_wss,44,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:41:06Z,FALSE,NA,1186985900942811141,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",94xprs,2431,TRUE,FALSE,NA,NA
"My all time favourite movie, 9pm. HBO channel ! “Dark knight” lets watch the real #Joker 🃏",FALSE,1,NA,2019-10-23T12:40:58Z,FALSE,NA,1186985867035852800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyogooner,0,FALSE,FALSE,NA,NA
RT @_DCNews: #Joker vira símbolo das manifestações contra o governo do Chile! https://t.co/3PskvQmd6y,FALSE,0,NA,2019-10-23T12:40:56Z,FALSE,NA,1186985860732014592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nipavil,34,TRUE,FALSE,NA,NA
"RT @xxxmypuddin: Gotham HELLOWEEN  NIGHT 

JOKER in USJ

📸(@Shige24k )
#JOKER
#しげふぉと
#NANAコスフォト https://t.co/6piaB7AfyE",FALSE,0,NA,2019-10-23T12:40:54Z,FALSE,NA,1186985852011872256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lopez42706768,7,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:40:53Z,FALSE,NA,1186985846987202560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imCaine_,985,TRUE,FALSE,NA,NA
"RT @StagiaireAffich: #Joker : Voici une scène de basulement dans la folie causée par une société obsédée par la richesse et le paraitre.
In…",FALSE,0,NA,2019-10-23T12:40:52Z,FALSE,NA,1186985841836642304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jvblt_,61,TRUE,FALSE,NA,NA
"RT @x94308011: คุณก็สนใจแต่ความสุขของตัวเองเท่านั้นแหละ ไม่มีใครสนใจความรู้สึกของผมหรอก...

#โรคซึมเศร้า #โจ๊กเกอร์ #Joker",FALSE,0,NA,2019-10-23T12:40:48Z,FALSE,NA,1186985825109602304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunshy_wss,50,TRUE,FALSE,NA,NA
RT @Screenplayed: #Joker Director #ToddPhillips breaks down the screenplay and discusses how #JoaquinPhoenix improvised the iconic bathroom…,FALSE,0,NA,2019-10-23T12:40:41Z,FALSE,NA,1186985794298437632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Domenico19N26,5099,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:40:36Z,FALSE,NA,1186985776707330048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",galaxy_xoxol,2431,TRUE,FALSE,NA,NA
"RT @StagiaireAffich: #Joker : Voici une scène de basulement dans la folie causée par une société obsédée par la richesse et le paraitre.
In…",FALSE,0,NA,2019-10-23T12:40:31Z,FALSE,NA,1186985751852003328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Grimeurt,61,TRUE,FALSE,NA,NA
"Voilà j'ai enfin finis mdrr

Hisoka x Joker ( josoka ? Hisoker ? )

#inkoctober2019 #hunterxhunter #hxh #Joker https://t.co/c1ZdSaycre",FALSE,11,NA,2019-10-23T12:40:15Z,FALSE,NA,1186985687394017280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GoldennWavess,9,FALSE,FALSE,NA,NA
RT @pirmax: #Joker : le film de Todd Phillips a failli ne jamais voir le jour à cause de Jared Leto 🏷️ #ToddPhillips #JaredLeto #AutorouteA…,FALSE,0,NA,2019-10-23T12:40:15Z,FALSE,NA,1186985686458683392,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chrystelefrange,3,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:40:14Z,FALSE,NA,1186985680578084864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thnnwu,2431,TRUE,FALSE,NA,NA
"イザリオンです✋🏾
今大人気の映画｢JOKER｣を見に行ってきました🃏🃏見た方もいるのではないでしょうか？？圧倒と衝撃で泣きっぱなしの映画でした！
実は映画中ほとんど曲が流れていたはずなの1曲も😭😂思い出せないんです。なんと17曲… https://t.co/6VDHvopAT5",FALSE,6,NA,2019-10-23T12:40:09Z,TRUE,NA,1186985660764180480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bmf_twr,0,FALSE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:40:04Z,FALSE,NA,1186985640090464259,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marxseh,2431,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:40:00Z,FALSE,NA,1186985623762063361,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oomuum,2431,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:39:58Z,FALSE,NA,1186985615641972736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liynouls,985,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:39:37Z,FALSE,NA,1186985528853327872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lilnwasan,2431,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/ws1zNp6Lyr,FALSE,0,NA,2019-10-23T12:39:21Z,FALSE,NA,1186985460259684353,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyline1020,54,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:39:21Z,FALSE,NA,1186985459886493696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sxum10,985,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:39:18Z,FALSE,NA,1186985449358626816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_llittleswag,2431,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/qK2IgCAQzo,FALSE,0,NA,2019-10-23T12:39:12Z,FALSE,NA,1186985420908711937,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyline1020,7,TRUE,FALSE,NA,NA
"#Joker et Alizée, même combat : ""Si je suis si méchant, c'est pas ma faute à moi. Moi Lolitahahah !..."" 🙄 https://t.co/hQgHt9ZzXZ",FALSE,2,NA,2019-10-23T12:39:04Z,FALSE,NA,1186985389338349570,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hallu_Cine,0,FALSE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:38:59Z,FALSE,NA,1186985367888527365,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jellsinee,2431,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:38:59Z,FALSE,NA,1186985366986752001,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",owl_falala,2431,TRUE,FALSE,NA,NA
RT @daamiedwards: There was a dream that DC films can be more than just jokes &amp; fun. Crybabies said #BatmanvSuperman was 'too dark'. They s…,FALSE,0,NA,2019-10-23T12:38:45Z,FALSE,NA,1186985307499122690,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pedroangelnsc,20,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:38:32Z,FALSE,NA,1186985252931043331,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jiraph_S,2431,TRUE,FALSE,NA,NA
"RT @papapavl: Αρπάχτηκαν στον «αέρα»Ραγκούσης - Πορτοσάλτε! «Λέτε ψέματα στους τηλεθεατές, ζητήστε συγγνώμη» - «Αμφισβητείτε την υπογραφή σ…",FALSE,0,NA,2019-10-23T12:38:27Z,FALSE,NA,1186985234040000518,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mary__Skou,3,TRUE,FALSE,NA,NA
"RT @sitevolts: WE LIVE IN A SOCIETY: Coringa vira símbolo de manifestações no Líbano e no Chile! No primeiro caso, os protestos estão relac…",FALSE,0,NA,2019-10-23T12:38:26Z,FALSE,NA,1186985231095619592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nipavil,6,TRUE,FALSE,NA,NA
"RT @Arcanah3: #insurrectionpopulaire #GILETS_JAUNES #Acte50 #giletjaune

#GiletsJaunes et #Joker : les deux symboles emblématiques de l’#in…",FALSE,0,NA,2019-10-23T12:38:17Z,FALSE,NA,1186985190972936194,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GLegrand82,13,TRUE,FALSE,NA,NA
"RT @hirondelle33112: ジョーカー　
のパンフレットに、
撮影監督ローレンス・シャーが、
いくつものシーンのなかで
役者が即興で演技し撮影を
したと記事にある。

冷蔵庫にアーサーが入ったのも、
ホアキンの完全なアドリブで全くの予定外だったと。印象的なシーンだ…",FALSE,0,NA,2019-10-23T12:38:16Z,FALSE,NA,1186985186975600640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bye_Pianosonata,1,TRUE,FALSE,NA,NA
"RT @terraverso: Além do Líbano, pessoas fantasiadas de Coringa e palhaços, também tomam as ruas durante as manifestações no Chile. #Joker #…",FALSE,0,NA,2019-10-23T12:38:14Z,FALSE,NA,1186985179077906433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_laurodouglas,22,TRUE,FALSE,NA,NA
#Joker übertrifft alle Erwartungen und ist in Kürze der erfolgreichste R-Rated-Kinofilm aller Zeiten - vor Deadpool… https://t.co/kFlSGYd6aH,FALSE,4,NA,2019-10-23T12:38:02Z,TRUE,NA,1186985128020631553,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Moviejones,0,FALSE,FALSE,NA,NA
"Can't even take a fucking picture on some stairs anymore. 
What is this bullshit.
#Joker",FALSE,0,dccomics94,2019-10-23T12:38:00Z,FALSE,1186984842526941185,1186985121532076032,1579136852,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dccomics94,0,FALSE,FALSE,NA,NA
RT @Radiolariablog: Con traje morado #Joker baila en las escaleras el hit “Rock And Roll Part II” (1972). De ninguna escena se habla tanto…,FALSE,0,NA,2019-10-23T12:37:58Z,FALSE,NA,1186985111213862913,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Inphidelio,6,TRUE,FALSE,NA,NA
"#ジョーカー 
#JOKER 鑑賞。
悲しい哀しい悲劇だった。
同情すらしてしまう私はまんまと罠にハマった観客なんだろうと思った💦
ホアキン・フェニックスの熱演に引き込まれた。
凄いよ😱 https://t.co/0jOcYqDNZt",FALSE,3,NA,2019-10-23T12:37:55Z,FALSE,NA,1186985099671162880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yukareeeeeMatt,0,FALSE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/epENMbyQSw,FALSE,0,NA,2019-10-23T12:37:52Z,FALSE,NA,1186985087759290374,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyline1020,30,TRUE,FALSE,NA,NA
RT @tffaf: #Joker #JokerMovie https://t.co/oFeH4CciYP,FALSE,0,NA,2019-10-23T12:37:50Z,FALSE,NA,1186985078359875584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyline1020,127,TRUE,FALSE,NA,NA
"RT @multibitchxo: Joaquin phoenix deserves a fucking Oscar for this scene alone

#JoaquinPhoenix #joker https://t.co/Tyjjb6eqeK",FALSE,0,NA,2019-10-23T12:37:50Z,FALSE,NA,1186985078322270209,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fr3nch_Vanilla_,446,TRUE,FALSE,NA,NA
"RT @LesNews: Indignation des habitants d’une rue de #newyork ou a été tourné une scène du film #Joker, elle est depuis envahi par des touri…",FALSE,0,NA,2019-10-23T12:37:45Z,FALSE,NA,1186985057162006528,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SikeliCount,985,TRUE,FALSE,NA,NA
RT @Sho_Guru: #joker #pennywise https://t.co/RlXVsb196T,FALSE,0,NA,2019-10-23T12:37:41Z,FALSE,NA,1186985040296710145,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aitana72635379,142,TRUE,FALSE,NA,NA
"RT @_D1vine_: Madness is like gravity... All it takes is a little push.
#vector #vectorart #Joker https://t.co/oYE0zjF7Fz",FALSE,0,NA,2019-10-23T12:37:40Z,FALSE,NA,1186985034751848449,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",damnfinechai,2,TRUE,FALSE,NA,NA
RT @charoenpura: ดูช้าแต่ดูนะ #joker https://t.co/CS9bDprf1k,FALSE,0,NA,2019-10-23T12:37:36Z,FALSE,NA,1186985020289765377,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PalmPalmpawas,2431,TRUE,FALSE,NA,NA
"RT @cuddlyveedles: Can Mr.J be the one of Disney Princess? He's got an amazing Dancing skill 😂👌💕✨ 
_______________________________
#joker #…",FALSE,0,NA,2019-10-23T12:37:27Z,FALSE,NA,1186984982935490560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JEBSLAWYER,283,TRUE,FALSE,NA,NA
RT @cinematoday: 『ジョーカー』公開19日間で興収30億円突破！ #ジョーカー #Joker https://t.co/kLmbk0Xy7z,FALSE,0,NA,2019-10-23T12:37:27Z,FALSE,NA,1186984980158636032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HamaRain21,122,TRUE,FALSE,NA,NA
